date,AAPL_mom_21d,AAPL_mom_63d,AAPL_mom_126d,AAPL_mom_252_skip21,MSFT_mom_21d,MSFT_mom_63d,MSFT_mom_126d,MSFT_mom_252_skip21,GOOGL_mom_21d,GOOGL_mom_63d,GOOGL_mom_126d,GOOGL_mom_252_skip21,AMZN_mom_21d,AMZN_mom_63d,AMZN_mom_126d,AMZN_mom_252_skip21,META_mom_21d,META_mom_63d,META_mom_126d,META_mom_252_skip21,NVDA_mom_21d,NVDA_mom_63d,NVDA_mom_126d,NVDA_mom_252_skip21,TSLA_mom_21d,TSLA_mom_63d,TSLA_mom_126d,TSLA_mom_252_skip21,PLTR_mom_21d,PLTR_mom_63d,PLTR_mom_126d,PLTR_mom_252_skip21,AVGO_mom_21d,AVGO_mom_63d,AVGO_mom_126d,AVGO_mom_252_skip21,GEV_mom_21d,GEV_mom_63d,GEV_mom_126d,GEV_mom_252_skip21,VRT_mom_21d,VRT_mom_63d,VRT_mom_126d,VRT_mom_252_skip21
2016-06-18,-0.05002381254068888,-0.12689641879030766,0.020434790771021616,-0.09076788005672998,-0.041858392985506976,-0.09289128689550064,0.006793536641903408,0.13398252550397816,-0.05800539083557954,-0.09713754262684715,-0.0037344280053593915,0.11377964575202637,-0.008199483320229128,0.1286147946956382,0.39307407115248094,0.3194516487587997,-0.0532761994736487,0.030832391921307156,0.10793469033187897,0.2803559664337476,0.017841292384164653,0.2614961496149615,0.827119184193754,0.7783741120757697,-0.03393569300505084,-0.15338916621972865,0.42658377444310913,0.010643865503952465,0.0,0.0,0.0,0.0,0.020884005703262654,0.006449479080535836,0.2906372600996714,0.3196458218040952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-19,-0.05002381254068888,-0.12689641879030766,0.020434790771021616,-0.09076788005672998,-0.041858392985506976,-0.09289128689550064,0.006793536641903408,0.13398252550397816,-0.05800539083557954,-0.09713754262684715,-0.0037344280053593915,0.11377964575202637,-0.008199483320229128,0.1286147946956382,0.39307407115248094,0.3194516487587997,-0.0532761994736487,0.030832391921307156,0.10793469033187897,0.2803559664337476,0.017841292384164653,0.2614961496149615,0.827119184193754,0.7783741120757697,-0.03393569300505084,-0.15338916621972865,0.42658377444310913,0.010643865503952465,0.0,0.0,0.0,0.0,0.020884005703262654,0.006449479080535836,0.2906372600996714,0.3196458218040952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,-0.052317681139157024,-0.10979729036441765,0.0179707886684064,-0.08652928944606086,-0.043005522578867805,-0.10697480122348713,0.005588158802311227,0.13663728677562403,-0.05547169811320751,-0.10353296323773942,-0.0010547621083839553,0.10521925643469987,0.002499157587330103,0.12380382775119614,0.40810128579316873,0.29451108687749916,-0.05034077873000875,0.026439590095182597,0.11136996308068947,0.26650001068307594,0.036215160660393986,0.28980223179759146,0.860101975780752,0.7594877401218181,-0.014970442455260247,-0.13462686038061367,0.4545896934245677,0.034602003896465394,0.0,0.0,0.0,0.0,0.02692275434035052,0.00973115619330378,0.2982716573003925,0.3109400769653654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21,-0.039555836560499436,-0.09742652368200633,-0.0015108911975751926,-0.09253400696475378,-0.03415080830378381,-0.08586498399369413,0.008966559615414482,0.1541122929876957,-0.053387869328884396,-0.08678383219542596,-0.012214640721085024,0.09615951861247107,-0.00965688987271729,0.14002229654403564,0.3736710804068315,0.31681544907997816,-0.037284084552404506,0.018616997426262882,0.12568257271691197,0.2623278804283866,0.011772913578093513,0.3052086848914386,0.7621506682867556,0.7875292283710056,-0.016214218519016166,-0.11221674458653952,0.41528512184983635,0.018150471720703054,0.0,0.0,0.0,0.0,0.012577044810927918,0.03463829787234052,0.2422848967913347,0.3696098562628336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22,-0.029555443732437903,-0.10266165958428031,-0.02026246341562088,-0.0924261407266701,-0.03519372742865057,-0.07633263912827981,-0.020474072664030563,0.15602216748768472,-0.05075117118087358,-0.08316213756338575,-0.029374518224865143,0.10001480823337783,-0.012287334593572785,0.12259083728278042,0.3304624602134434,0.3204610527861391,-0.040998338363457565,0.013256897169473314,0.08279888963338755,0.26268238115118225,0.008964316797214877,0.29908112953832355,0.7182451459908108,0.7280794104376598,-0.10429519105299478,-0.21326516528950423,0.16588263541212767,0.012352424491828495,0.0,0.0,0.0,0.0,0.0055657085894667,0.015690552106058187,0.19484749777909394,0.32606300947345246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23,-0.016578948549173633,-0.08761749352692882,0.004417681725278788,-0.11253708164931209,-0.01086128580287049,-0.06286946764134294,0.001592564267463903,0.13987086359967704,-0.039502897059619735,-0.08352278598739271,-0.0036791551985621007,0.07394376435695382,-0.00845874986268258,0.1443423137876385,0.37539047619047605,0.294786999502169,-0.03236950171457609,0.01446033394583357,0.11221192774836508,0.23937498688269998,0.0286059977530031,0.33520305137985185,0.6241812227074235,0.735823582358236,-0.10303275263233624,-0.20899309478212025,0.17766684655513565,-0.010620848583434928,0.0,0.0,0.0,0.0,0.027139181674827872,0.051308188922867703,0.2563191554156936,0.27922284743603343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24,-0.046160597145914695,-0.11081984730912597,-0.02156938396810526,-0.10415413126669726,-0.03784480715585603,-0.030927541563742778,-0.031676079483414776,0.11304417270261036,-0.06884464769833232,-0.07126078881241127,-0.0511232035719269,0.05831038979857994,-0.03663478236899409,0.12644641418211133,0.30671153486633007,0.2711822832714277,-0.05393206854345167,0.013753153661890893,0.07181857576195294,0.21458141911772288,-0.016215268647558956,0.2641063182790855,0.5116498316498317,0.6852289512555392,-0.11799195851855915,-0.23881726341425924,0.1595094234284531,-0.03533104268534426,0.0,0.0,0.0,0.0,-0.08225245175577356,-0.007526513855627859,0.16330827067669174,0.3512878059207012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-25,-0.046160597145914695,-0.11081984730912597,-0.02156938396810526,-0.10415413126669726,-0.03784480715585603,-0.030927541563742778,-0.031676079483414776,0.11304417270261036,-0.06884464769833232,-0.07126078881241127,-0.0511232035719269,0.05831038979857994,-0.03663478236899409,0.12644641418211133,0.30671153486633007,0.2711822832714277,-0.05393206854345167,0.013753153661890893,0.07181857576195294,0.21458141911772288,-0.016215268647558956,0.2641063182790855,0.5116498316498317,0.6852289512555392,-0.11799195851855915,-0.23881726341425924,0.1595094234284531,-0.03533104268534426,0.0,0.0,0.0,0.0,-0.08225245175577356,-0.007526513855627859,0.16330827067669174,0.3512878059207012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-26,-0.046160597145914695,-0.11081984730912597,-0.02156938396810526,-0.10415413126669726,-0.03784480715585603,-0.030927541563742778,-0.031676079483414776,0.11304417270261036,-0.06884464769833232,-0.07126078881241127,-0.0511232035719269,0.05831038979857994,-0.03663478236899409,0.12644641418211133,0.30671153486633007,0.2711822832714277,-0.05393206854345167,0.013753153661890893,0.07181857576195294,0.21458141911772288,-0.016215268647558956,0.2641063182790855,0.5116498316498317,0.6852289512555392,-0.11799195851855915,-0.23881726341425924,0.1595094234284531,-0.03533104268534426,0.0,0.0,0.0,0.0,-0.08225245175577356,-0.007526513855627859,0.16330827067669174,0.3512878059207012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27,-0.06681544179099175,-0.11876545386614279,-0.04417630452599941,-0.103231902026367,-0.07097727405276144,-0.06412016737785575,-0.07371839740179742,0.11776664453431529,-0.06699053244638276,-0.08226542137271942,-0.06570109732165075,0.04301137181517212,-0.04868316041500409,0.10405621207282012,0.2356747095621088,0.26795310210063517,-0.08266788735737407,-0.010261944830613934,0.016886399729366453,0.20635667317741602,-0.021674008810572687,0.24428507395786658,0.4441409806216674,0.6794909736608465,-0.1002786840674279,-0.21153800333571593,0.11708708531305656,-0.03253171299492985,0.0,0.0,0.0,0.0,-0.1151204105803394,-0.03362938691040773,0.10664560086896424,0.3775288231455294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,-0.05493644321064706,-0.09765634907885723,-0.005599683212596851,-0.11573742380286833,-0.05105428326892658,-0.032156949189904194,-0.02724007825291297,0.11361317030904017,-0.054465270121278886,-0.047031697085868185,-0.03629621305764674,0.07512224033190118,-0.021803410064387574,0.14764621968616276,0.2803559156508846,0.29036514049351014,-0.04296965188168589,0.03622020998833397,0.06865403712474238,0.2140209909994082,-0.009321139641224052,0.2614488859030344,0.46159833938764927,0.6852400711321873,-0.13148431497872726,-0.20473516197682673,0.13870831217199941,0.09064216307562312,0.0,0.0,0.0,0.0,-0.0885266359878325,-0.0034112229234181113,0.17624559637644688,0.3836606950140298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-29,-0.04588420376238056,-0.02908667830133793,-0.011709784624423847,-0.11646782902181274,-0.028823912530752893,-0.000912652479743481,-0.00908280052280197,0.12576427085515518,-0.06425626559618092,-0.03639461482598727,-0.0356673654786861,0.10588517607534942,-0.01519321809974672,0.179728972270764,0.2916034943325392,0.30742380078448295,-0.035732208320220504,0.04839321218846804,0.0681088007235795,0.21914015512878993,0.010145566828407615,0.25355813444274133,0.47513527441381087,0.7016964419756793,-0.10754523510792091,-0.16415444356296272,0.1742518833851492,0.12104098243609873,0.0,0.0,0.0,0.0,-0.05010995915802696,0.026132699813337767,0.19695170229612047,0.36712122839042194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-30,-0.04064239357606425,0.01425760444334867,-0.005972245017050515,-0.12352925297041739,-0.008716878153487762,0.032622156979928096,-0.01098004222256077,0.09738091305378216,-0.052513026487190695,-0.0021721112349595284,-0.035099356051184305,0.09011301106443415,-0.016546189154275415,0.18873754152823907,0.2890337920599466,0.29036033479926227,-0.036105590378637364,-0.020988612836438936,0.05746366008199777,0.1895250507683448,-0.007739272508384354,0.3020762807492665,0.4833526160174828,0.6851180988262571,-0.07447010274218968,-0.14303015623107662,0.13258585228045727,0.0833173925056856,0.0,0.0,0.0,0.0,-0.05028589331871225,0.05343179843614254,0.180738143928328,0.3179518942913182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,-0.0297465883480329,0.029162078474555653,-0.004501838971632477,-0.15687653360464415,-0.00621639711447175,0.033041991432547047,0.004246101477625608,-0.005782483793170257,-0.03130410883605872,0.003330581570782032,-0.02015512496177463,0.019273328290892566,0.01080900378872296,0.10018192844147977,0.30696635689071394,0.19845085470085455,-0.0208356719137216,-0.02882737830153126,0.058103404838995454,0.14120869916536116,0.009964726631393361,0.3167394803403081,0.4820134575569357,0.6323592917806247,-0.010468942821884042,-0.10076819079541699,0.1374386293964205,0.04639400830744744,0.0,0.0,0.0,0.0,-0.037975695554844924,0.06148553281580793,0.16610136641147388,0.24905132814060305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-02,-0.0297465883480329,0.029162078474555653,-0.004501838971632477,-0.15687653360464415,-0.00621639711447175,0.033041991432547047,0.004246101477625608,-0.005782483793170257,-0.03130410883605872,0.003330581570782032,-0.02015512496177463,0.019273328290892566,0.01080900378872296,0.10018192844147977,0.30696635689071394,0.19845085470085455,-0.0208356719137216,-0.02882737830153126,0.058103404838995454,0.14120869916536116,0.009964726631393361,0.3167394803403081,0.4820134575569357,0.6323592917806247,-0.010468942821884042,-0.10076819079541699,0.1374386293964205,0.04639400830744744,0.0,0.0,0.0,0.0,-0.037975695554844924,0.06148553281580793,0.16610136641147388,0.24905132814060305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-03,-0.0297465883480329,0.029162078474555653,-0.004501838971632477,-0.15687653360464415,-0.00621639711447175,0.033041991432547047,0.004246101477625608,-0.005782483793170257,-0.03130410883605872,0.003330581570782032,-0.02015512496177463,0.019273328290892566,0.01080900378872296,0.10018192844147977,0.30696635689071394,0.19845085470085455,-0.0208356719137216,-0.02882737830153126,0.058103404838995454,0.14120869916536116,0.009964726631393361,0.3167394803403081,0.4820134575569357,0.6323592917806247,-0.010468942821884042,-0.10076819079541699,0.1374386293964205,0.04639400830744744,0.0,0.0,0.0,0.0,-0.037975695554844924,0.06148553281580793,0.16610136641147388,0.24905132814060305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-04,-0.014895993801969376,0.030262631021081177,-0.0022355136434766276,-0.14221464918686455,0.020342347926463944,0.01793740057804749,0.012535908413210395,-0.05629450661241098,-0.02957048458149769,-0.0058387160465969146,-0.009721285682175673,0.0010473513036768356,0.014596499077232705,0.06115286754598892,0.31340041989430234,0.17518320134073795,0.0021032166843406586,-0.03693512361249118,0.06799902051272388,0.09810771470160118,-0.0027862429255551824,0.2995574719164871,0.4918587990100298,0.660641989589358,-0.006292728937602798,-0.10463399503722093,0.12801575578532742,0.012124844084260733,0.0,0.0,0.0,0.0,-0.03310566492567302,0.05905650413659558,0.158578856152513,0.3027321260337066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-05,-0.025346409933417413,0.004078492440884984,-0.04935627967388345,-0.13568245623585584,0.026891136094006063,0.03511309537368157,-0.020008496818006316,-0.052346087213498094,-0.03869407496977029,-0.005006257822277926,-0.05023079011675269,0.000604960677555999,0.01223411650215489,0.08457963415360781,0.25742608455374416,0.1772118752250338,-0.00818271816931393,-0.029207220340436435,0.038062315465165364,0.10838892611258388,0.009993916746328102,0.334634818557648,0.4494886505362934,0.6650267689191145,-0.004563629131863811,-0.07894498966942143,0.1482697833908866,0.021920660614833887,0.0,0.0,0.0,0.0,-0.04876273653566232,0.05611420362722219,0.09616997483925083,0.3170731707317074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-06,-0.016574136763710223,0.020400708123753164,-0.04603906424452586,-0.17261391263430315,0.03400999814177785,0.03748487962819791,-0.022864570729837497,-0.060084218866815364,-0.0317049676620339,-0.003370913829244815,-0.04125677848325482,-0.006426032266885429,0.032705177386385786,0.09944850201222244,0.2712764123952984,0.15744611894344507,0.01832081191511792,-0.01152327257529362,0.06139009222709668,0.09980961952897749,0.006107526881720338,0.3743830787309048,0.45039682539682535,0.668580450696139,-0.014972473524284657,-0.03648237886947092,0.13857916533928005,0.02225775323476986,0.0,0.0,0.0,0.0,-0.049033093292337515,0.06361990950226248,0.10689395366359,0.25829769904296485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-07,-0.016504483448322338,0.02895770144130161,-0.04902365565227973,-0.1778085735402808,0.019647015182190808,0.036031433560161696,-0.011664049385390118,-0.03577038519798581,-0.023455106980885487,-0.010431938648923111,-0.03324610935132899,-0.02764927089251412,0.026563719478202685,0.11755424063116382,0.2754632034632034,0.14521020206211888,0.012764533962463576,-0.016642021317514577,0.0572137474728911,0.09067516706352263,0.02818952960329013,0.4017054082467002,0.5013136494432628,0.7352066607195957,-0.009133645818276914,0.02084810665153891,0.10320093798134766,0.029768866018839324,0.0,0.0,0.0,0.0,-0.04815383372384263,0.06230838593327337,0.10661281232387743,0.33358474302338115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-08,0.014161400410262148,0.04271075193054319,-0.05573493893352066,-0.18959174317055993,0.04328723306281135,0.04516303247147779,0.012219599741093434,-0.02762555232539099,0.01922856815840679,-0.010198127101453403,-0.01702679581643085,-0.044953952941819586,0.05577576443941101,0.10659386313727803,0.29672775324268863,0.1286147946956382,0.037340960119747635,-0.01882674172643073,0.08165331945967047,0.10836139557390156,0.08842766198657004,0.4430570008093422,0.5661940017568075,0.6633304322599363,0.006077398066092643,0.008605107232337872,0.07829019525916414,0.041274926967880265,0.0,0.0,0.0,0.0,-0.005504436411436053,0.09686480608916281,0.06906296917777976,0.27910886927280365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,0.014161400410262148,0.04271075193054319,-0.05573493893352066,-0.18959174317055993,0.04328723306281135,0.04516303247147779,0.012219599741093434,-0.02762555232539099,0.01922856815840679,-0.010198127101453403,-0.01702679581643085,-0.044953952941819586,0.05577576443941101,0.10659386313727803,0.29672775324268863,0.1286147946956382,0.037340960119747635,-0.01882674172643073,0.08165331945967047,0.10836139557390156,0.08842766198657004,0.4430570008093422,0.5661940017568075,0.6633304322599363,0.006077398066092643,0.008605107232337872,0.07829019525916414,0.041274926967880265,0.0,0.0,0.0,0.0,-0.005504436411436053,0.09686480608916281,0.06906296917777976,0.27910886927280365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-10,0.014161400410262148,0.04271075193054319,-0.05573493893352066,-0.18959174317055993,0.04328723306281135,0.04516303247147779,0.012219599741093434,-0.02762555232539099,0.01922856815840679,-0.010198127101453403,-0.01702679581643085,-0.044953952941819586,0.05577576443941101,0.10659386313727803,0.29672775324268863,0.1286147946956382,0.037340960119747635,-0.01882674172643073,0.08165331945967047,0.10836139557390156,0.08842766198657004,0.4430570008093422,0.5661940017568075,0.6633304322599363,0.006077398066092643,0.008605107232337872,0.07829019525916414,0.041274926967880265,0.0,0.0,0.0,0.0,-0.005504436411436053,0.09686480608916281,0.06906296917777976,0.27910886927280365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,0.019769752463150825,0.045154492059216844,-0.04220722983389047,-0.20275749010324973,0.05033104242380615,0.05767628088991961,0.037779367781101136,-0.03973394089255056,0.02982135722846868,-0.0026531796700106636,0.020184886778051192,-0.05564987738162608,0.055684714713873484,0.10889137342591515,0.3393390191897654,0.1363231268699472,0.039685923399417344,-0.011493670458479932,0.11481280417535755,0.09738481182926706,0.09371252355662141,0.4782910732893364,0.6127320954907163,0.6739317464869514,0.02311783541685175,0.07591183228029874,0.0949364313897414,0.027643885018277192,0.0,0.0,0.0,0.0,0.002776870303822232,0.10852293246659439,0.10364044943820239,0.2796822742474916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-12,0.01574435987108269,0.04281771845343707,-0.029860977697050095,-0.2050839450541464,0.03946080426218046,0.05021935965649216,0.0374092759197544,-0.0347516826974118,0.033344704076411436,-0.009293578981794393,0.026603405913750766,-0.053336921420882644,0.04526277555810143,0.06420322011719848,0.33548709527719267,0.1447625139932831,0.03103348094412195,-0.02132638053215674,0.11328485194163229,0.11504103349432615,0.11704878469229452,0.4720581553839165,0.6673099189502123,0.675137164308403,0.022949722349341117,0.07647688802317298,0.10883487454374485,0.0540460763138948,0.0,0.0,0.0,0.0,0.01784979847001722,0.10010668563300151,0.14320029563932013,0.28795423243987717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-13,0.013812154696132506,0.047130195743874115,-0.03619913450129142,-0.2043665571376415,0.04942063967033783,0.05552075698007597,0.019764118146936793,-0.04294041560286088,0.02674646169554995,-0.0014894908148065378,0.005583488430234151,-0.05936182701029835,0.04508865747255841,0.04122034658740392,0.32737542003288755,0.10864952571143283,0.025194483734087614,-0.022925074352731056,0.08622756734479786,0.09592226237417534,0.11748468903648757,0.46748980516538285,0.6677394438722966,0.7020995448539127,0.13154141273921316,0.06493571751598992,0.06616024779549678,-0.15097137676466788,0.0,0.0,0.0,0.0,0.014622057001239197,0.09778333929209859,0.11603816447069515,0.26198915763135955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
